"concept_id","sex","age_group","patient_count_d1","patient_count_d2","denominator_d1","denominator_d2","prevalence_d1","prevalence_d2","log2_pr","se","ci_low","ci_high","ci_width","fold_diff","fold_ci_low","fold_ci_high","fold_ci_width","fold_symmetric","z","p_value","sig","meta_model_type","n_strata"
19014035,"F","70-79",2878,1316,294776,135324,0.00976334572692485,0.00972480860749017,-0.019014334339472,0.0479227805917764,-0.112941258338369,0.0749125896594249,0.187853847997794,0.986906740122241,0.924700928040862,1.05329721660631,0.128596288565443,1.01326696773409,-0.396770264677314,0.691536880060814,FALSE,"Random-Effects",13
19014035,"F","80+",4139,1167,234630,52142,0.0176405404253506,0.022381189827778,0.296892803780121,0.0477216922619359,0.203360005665423,0.390425601894819,0.187065596229396,1.22849569643645,1.15137676648622,1.31078003316731,0.159403266681088,1.22849569643645,6.22133855083196,4.92931222936473e-10,TRUE,"Random-Effects",13
19014035,"M","30-39",45,36,173476,82818,0.000259401876916692,0.000434688111280156,0.760243423219818,0.328371027286164,0.116648036172518,1.40383881026712,1.2871907740946,1.69377638831936,1.08421286903894,2.64604722518298,1.56183435614404,1.69377638831936,2.31519640908299,0.0206021856948821,TRUE,"Random-Effects",5
19014035,"M","40-49",234,112,367300,174373,0.000637081404846175,0.000642301273706365,0.0242124383667229,0.166481318777847,-0.302084950536589,0.350509827270034,0.652594777806623,1.01692440545907,0.811079395200456,1.27501111794697,0.463931722746513,1.01692440545907,0.145436368143095,0.884366352276909,FALSE,"Random-Effects",12
19014035,"M","50-59",1222,475,352310,154689,0.00346853623229542,0.0030706772944424,-0.165121137186038,0.0869691541035981,-0.335577546995004,0.00533527262292782,0.340912819617932,0.89185363098423,0.792466828761708,1.00370497569297,0.211238146931261,1.12126022169851,-1.8986172613493,0.0576148171942351,FALSE,"Random-Effects",13
19014035,"M","60-69",2887,1158,283100,109048,0.0101978099611445,0.010619176876238,0.053683006001803,0.0576011258246157,-0.0592131260834038,0.16657913808701,0.225792264170414,1.03791119201111,0.959787463328938,1.12239395039142,0.162606487062485,1.03791119201111,0.931978415929878,0.35134768014653,FALSE,"Random-Effects",13
19014035,"M","70-79",3270,1301,169559,57520,0.0192853225131075,0.0226182197496523,0.182711912050289,0.0468701284186282,0.0908481483990103,0.274575675701567,0.183727527302557,1.13501543129137,1.06499610078705,1.20963825906734,0.144642158280291,1.13501543129137,3.89825925839946,9.68866563444594e-05,TRUE,"Random-Effects",13
19014035,"M","80+",2333,770,84677,20360,0.0275517554944082,0.037819253438114,0.38453181167959,0.0593706596460006,0.268167457035043,0.500896166324137,0.232728709289093,1.30543607376843,1.20427715642498,1.41509230960995,0.210815153184978,1.30543607376843,6.47679870785288,9.36890438159533e-11,TRUE,"Random-Effects",13
19014158,"F","30-39",8,9,30993,27351,0.000258122801923015,0.000329055610398157,0.350273828892719,0.700921599166574,-1.02350726145999,1.72405491924542,2.74756218070541,1.27480256663376,0.491919018509063,3.30363641727359,2.81171739876453,1.27480256663376,0.499733250208311,0.617262916681137,FALSE,"Pass-Through",1
19014158,"F","40-49",69,79,269077,244732,0.000256432173690059,0.000322802085546639,0.326554282222257,0.240291785245547,-0.144408962639848,0.797517527084362,0.94192648972421,1.25401471930189,0.904749955881576,1.73810775673763,0.833357800856052,1.25401471930189,1.35899062004372,0.174149561045718,FALSE,"Random-Effects",9
19014158,"F","50-59",49,50,180146,143061,0.000272001598703274,0.000349501261699555,0.376028807839051,0.291084564686909,-0.19448645540281,0.946544071080913,1.14103052648372,1.29776468053958,0.873883910014129,1.92725045827743,1.0533665482633,1.29776468053958,1.29181981271837,0.196419552362556,FALSE,"Random-Effects",6
19014158,"M","20-29",6,6,30033,12947,0.000199780241734093,0.000463427821116861,1.21393074894889,0.832802255572638,-0.418331678217205,2.84619317611498,3.26452485433218,2.31968795860044,0.748289440514377,7.19100382009533,6.44271437958095,2.31968795860044,1.45764584668924,0.14493818569819,FALSE,"Pass-Through",1
19014158,"M","30-39",143,88,240617,114563,0.000594305473013129,0.00076813630927961,0.395283495140792,0.197944595042438,0.00731921792324819,0.783247772358336,0.775928554435088,1.31520117691901,1.00508618622049,1.72100080518834,0.715914618967854,1.31520117691901,1.99694007838934,0.0458316927422631,TRUE,"Random-Effects",7
19014158,"M","40-49",219,132,243311,115455,0.000900082610321769,0.00114330258542289,0.355662779086999,0.159793878345717,0.0424725325794197,0.668853025594579,0.62638049301516,1.27957328665959,1.02987734868931,1.58980853207091,0.559931183381602,1.27957328665959,2.22575972727514,0.0260302797022132,TRUE,"Random-Effects",8
19014158,"M","50-59",188,115,242771,104680,0.000774392328573017,0.00109858616736721,0.562364804309002,0.171853951041441,0.225537249666868,0.899192358951135,0.673655109284267,1.47668775828946,1.16921257418561,1.86502162534542,0.695809051159803,1.47668775828946,3.27234143236773,0.00106660683666853,TRUE,"Random-Effects",9
19014158,"M","60-69",56,40,106271,39374,0.000526954672488261,0.00101589881647788,1.02590741224775,0.346046105741614,0.347669508003842,1.70414531649165,1.35647580848781,2.03623971570294,1.2725033973212,3.25835843624032,1.98585503891912,2.03623971570294,2.96465527346165,0.00303022278492084,TRUE,"Random-Effects",5
19014878,"F","10-19",119,88,150285,55807,0.000791828858502179,0.00157686311753006,1.08183572613768,0.206179033862736,0.677732245399456,1.48593920687591,0.808206961476455,2.11672775278041,1.59962334966385,2.80099460934497,1.20137125968112,2.11672775278041,5.24706952918363,1.54537588697827e-07,TRUE,"Random-Effects",7
19014878,"F","20-29",249,276,347890,250878,0.000715743482135158,0.00110013632123981,0.656037632067749,0.127293322648724,0.406547304203813,0.905527959931685,0.498980655727873,1.57574887428129,1.32550977019865,1.87322988530416,0.547720115105504,1.57574887428129,5.15374741123017,2.55331814972318e-07,TRUE,"Random-Effects",13
19014878,"F","30-39",326,444,417777,354413,0.000780320601660695,0.00125277571646638,0.687517396450578,0.105480327379319,0.480779753709617,0.894255039191538,0.413475285481921,1.61050975184299,1.39549770686031,1.85864989102487,0.463152184164564,1.61050975184299,6.51796798068502,7.12661994390565e-11,TRUE,"Random-Effects",13
19014878,"F","40-49",372,463,387796,352668,0.000959267243602306,0.00131284947882995,0.450246885065462,0.100802998008968,0.252676639434223,0.647817130696702,0.395140491262479,1.36627404406712,1.19141550498614,1.56679576157877,0.375380256592628,1.36627404406712,4.46660212452617,7.94717337493399e-06,TRUE,"Random-Effects",13
19014878,"F","50-59",401,518,384882,319771,0.00104187777032961,0.00161990924755528,0.630619353761363,0.0960989590253664,0.442268855119854,0.818969852402871,0.376700997283017,1.54822951095147,1.35873947043827,1.76414586514355,0.405406394705276,1.54822951095147,6.56218714705228,5.30242072890506e-11,TRUE,"Random-Effects",13
19014878,"F","60-69",403,442,371433,245621,0.00108498706361578,0.00179952039931439,0.729071511327988,0.0999276310055704,0.533216953496662,0.924926069159314,0.391709115662652,1.65757196926051,1.44715249331963,1.8985869464078,0.451434453088162,1.65757196926051,7.29599515160473,2.96459580245751e-13,TRUE,"Random-Effects",13
19014878,"F","70-79",406,208,294776,135324,0.00137731701359677,0.00153705181638143,0.126260228649551,0.124034136041678,-0.116842210845679,0.369362668144781,0.48620487899046,1.09146073344526,0.922203974867129,1.2917820407622,0.369578065895073,1.09146073344526,1.01794741898412,0.30870294489747,FALSE,"Random-Effects",13
19014878,"F","80+",97,45,116954,34433,0.000829385912410007,0.00130688583626173,0.699338915710554,0.261590251345841,0.186631444365925,1.21204638705518,1.02541494268926,1.62376056850021,1.13810324832455,2.31666009889488,1.17855685057033,1.62376056850021,2.67341352406125,0.00750836316546743,TRUE,"Random-Effects",6
19014878,"M","10-19",104,50,157624,27943,0.000659798000304522,0.0017893569051283,1.63971303853561,0.253238228262547,1.14337523163228,2.13605084543893,0.99267561380665,3.11603845660007,2.20897215283676,4.39557178235198,2.18659962951522,3.11603845660007,6.47498227177463,9.48230738349321e-11,TRUE,"Random-Effects",7
19014878,"M","20-29",265,183,371950,148199,0.000712461352332303,0.00123482614592541,0.909272128579019,0.141806658823268,0.631336184517454,1.18720807264058,0.55587188812313,1.87809771769958,1.54899896968147,2.27711645150656,0.728117481825095,1.87809771769958,6.41205523156872,1.43570799959257e-10,TRUE,"Random-Effects",13
19014878,"M","30-39",277,249,450179,214081,0.000615310798593448,0.00116311115886043,0.922276140602674,0.126541789215012,0.674258791201992,1.17029349000336,0.496034698801365,1.89510284069226,1.5957767049966,2.25057476121482,0.654798056218217,1.89510284069226,7.28831278839909,3.1386062961281e-13,TRUE,"Random-Effects",13
19014878,"M","40-49",197,138,398693,189311,0.000494114519191458,0.000728959225824173,0.563618253004325,0.160952812328375,0.248156537630275,0.879079968378375,0.6309234307481,1.47797129819275,1.18768852758352,1.83920203618195,0.651513508598434,1.47797129819275,3.50176082574086,0.0004621943260779,TRUE,"Random-Effects",13
19014878,"M","50-59",132,67,217546,99709,0.000606768223731992,0.00067195539018544,0.149505078102636,0.217822071845594,-0.277418337752624,0.576428493957896,0.85384683171052,1.10918889541819,0.825066129699088,1.49115320752258,0.666087077823489,1.10918889541819,0.686363309447424,0.4924840353526,FALSE,"Random-Effects",8
19014878,"M","60-69",182,114,243302,95451,0.000748041528635194,0.00119433007511708,0.672932955507826,0.173264701615409,0.333340380549545,1.01252553046611,0.679185149916562,1.5943108610223,1.25992720431939,2.01743966862495,0.757512464305555,1.5943108610223,3.88384332892868,0.000102818173877017,TRUE,"Random-Effects",11
19014878,"M","70-79",180,91,132112,45553,0.00136248031972871,0.00199767304019494,0.544942177137775,0.186770476567606,0.178878769689886,0.911005584585664,0.732126814895779,1.45896186823567,1.13200377532997,1.88035568374783,0.748351908417864,1.45896186823567,2.9177104816163,0.00352611578213141,TRUE,"Random-Effects",10
19014878,"M","80+",8,5,7317,2464,0.001093344266776,0.00202922077922078,0.892178097709803,0.821775973598902,-0.718473213904382,2.50282940932399,3.22130262322837,1.85597605519481,0.607740265904365,5.66795934169439,5.06021907579003,1.85597605519481,1.08567070147181,0.27762470746465,FALSE,"Pass-Through",1
19015533,"F","20-29",186,208,250132,180463,0.000743607375305839,0.00115259083579459,0.655675933904783,0.146714545808476,0.368120708112018,0.943231159697548,0.57511045158553,1.57535386770166,1.29067047438076,1.92282992269832,0.632159448317559,1.57535386770166,4.46905881275545,7.85645285056783e-06,TRUE,"Random-Effects",9
19015533,"F","30-39",169,263,284517,242745,0.000593989111371201,0.00108344147150302,0.870964247750055,0.142771331540195,0.591137579906445,1.15079091559367,0.55965333568722,1.82888485579786,1.50643411804816,2.22035585605332,0.71392173800516,1.82888485579786,6.10041412624107,1.05794007490263e-09,TRUE,"Random-Effects",9
19015533,"F","40-49",225,284,268158,243136,0.000839057570536773,0.00116807054488023,0.538906952531879,0.166024389479132,0.21350512859753,0.864308776466228,0.650803647868698,1.45287134275485,1.15950185544384,1.8204672365878,0.660965381143962,1.45287134275485,3.24595051499717,0.00117059185197684,TRUE,"Random-Effects",9
19015533,"F","50-59",11,12,28793,26581,0.000382037300732817,0.00045145028403747,0.240853615026661,0.602089849426541,-0.939220805306504,1.42092803535983,2.36014884066633,1.18169163893553,0.521514472566276,2.67757694749821,2.15606247493193,1.18169163893553,0.400029356508935,0.689134894654976,FALSE,"Pass-Through",1
19015768,"F","50-59",7,6,29110,25009,0.000240467193404328,0.000239913631092807,-0.00332495351363872,0.802545033683765,-1.5762843155053,1.56963440847802,3.14591872398333,0.997697971587375,0.335344462539617,2.96829485410682,2.6329503915672,1.0023073399748,-0.00414301176144202,0.996694364336946,FALSE,"Pass-Through",1
19015768,"F","60-69",75,46,231597,157672,0.000323838391689012,0.000291744888122178,-0.135463799397916,0.272192628710147,-0.668951548527088,0.398023949731255,1.06697549825834,0.910377117373989,0.628963608678306,1.31770182631038,0.688738217632078,1.0984458867821,-0.497676223047793,0.61871226949606,FALSE,"Random-Effects",8
