"concept_id","relationship","target_concept_id","target_concept_name"
4060036,"morphology",4093906,"Obstruction"
4060036,"occurrence",37160330,"Maternal intrapartum period"
4060037,"finding_site",4221840,"Structure of obstetrical canal"
4060037,"morphology",4093906,"Obstruction"
4060037,"occurrence",37160330,"Maternal intrapartum period"
4060039,"finding_site",620317,"Structure of bone and/or joint of pelvic girdle"
4060039,"finding_site",4090126,"Structure of musculoskeletal system of pelvic girdle"
4060039,"finding_site",4221840,"Structure of obstetrical canal"
4060039,"morphology",4093906,"Obstruction"
4060039,"occurrence",37160330,"Maternal intrapartum period"
4060295,"finding_site",4271678,"Kidney structure"
4060295,"occurrence",37160320,"Maternal antenatal period"
4060295,"pathology",40480911,"Infectious process"
4060296,"finding_site",4137062,"Female genital tract structure"
4060296,"occurrence",37160320,"Maternal antenatal period"
4060296,"pathology",40480911,"Infectious process"
4060424,"occurrence",37160318,"Maternal pregnancy period"
4060429,"finding_site",4065366,"Structure of respiratory system"
4060542,"occurrence",37160318,"Maternal pregnancy period"
4060691,"finding_site",4203925,"Extraembryonic membranes structure"
4060691,"morphology",4053605,"Rupture"
4060691,"occurrence",37160327,"Maternal antepartum period"
4061728,"clinical_course",4312510,"Sudden onset AND/OR short duration"
4061728,"finding_site",4264507,"Upper limb lymph node structure"
4061728,"morphology",4163835,"Acute inflammation"
4061819,"finding_site",4014689,"Structure of aortopulmonary septum"
4061819,"morphology",37204871,"Abnormal communication"
4061819,"morphology",4159642,"Congenital abnormal communication"
4061819,"occurrence",4116830,"Congenital"
4061819,"pathology",4204670,"Pathological developmental process"
4061839,"causative_agent",4208643,"Light and ultraviolet light radiation"
4061839,"causative_agent",4186101,"Ultraviolet radiation"
4061839,"clinical_course",4294049,"Sudden onset"
4061839,"finding_site",4219601,"Skin structure"
4061839,"morphology",4298699,"First degree burn injury"
4061844,"causative_agent",4112146,"Non-ionizing radiation"
4061844,"clinical_course",4236661,"Chronic"
4061844,"finding_site",4219601,"Skin structure"
4061847,"occurrence",37160318,"Maternal pregnancy period"
4061850,"finding_site",4221840,"Structure of obstetrical canal"
4061850,"morphology",4093906,"Obstruction"
4061850,"occurrence",37160330,"Maternal intrapartum period"
4062133,"morphology",4013212,"Surgical wound"
4062133,"occurrence",4112266,"Maternal postpartum"
4062133,"pathology",40480911,"Infectious process"
4062231,"finding_site",4107950,"Digital nerve in thumb"
4062231,"morphology",4078068,"Traumatic abnormality"
4062387,"finding_site",4035175,"Skeletal muscle structure of thorax"
4062387,"finding_site",4073944,"Tendon of trunk"
4062387,"morphology",4078068,"Traumatic abnormality"
4062388,"finding_site",4307396,"Structure of muscle of forearm"
4062388,"finding_site",4175687,"Structure of tendon of forearm muscle"
4062388,"morphology",4078068,"Traumatic abnormality"
4062390,"finding_site",4165423,"Skeletal muscle structure of lower leg"
4062390,"finding_site",4074356,"Structure of tendon within lower leg"
4062390,"morphology",4134267,"Multiple injuries"
4062390,"morphology",4078068,"Traumatic abnormality"
4062393,"finding_site",4199473,"Thoracic structure"
4062393,"morphology",4134267,"Multiple injuries"
4062394,"finding_site",4032953,"Forearm structure"
4062394,"morphology",4024265,"Multiple open wounds"
4062405,"finding_site",4014100,"Skin structure of nose"
4062405,"morphology",4210465,"Hypertrophy"
4062569,"finding_site",4047487,"Urinary system structure"
4062569,"occurrence",4112266,"Maternal postpartum"
4062569,"pathology",40480911,"Infectious process"
4062687,"finding_site",4034504,"Structure of endocrine system"
4062790,"finding_site",4314892,"Structure of digestive system"
4063037,"causative_agent",4177956,"Virus"
4063037,"finding_site",4009105,"Liver structure"
4063037,"morphology",4053015,"Inflammation"
4063037,"morphology",4253008,"Inflammatory morphology"
4063037,"pathology",40480911,"Infectious process"
4063155,"finding_site",4096246,"Structure of nervous system"
4063159,"finding_site",4221271,"Symphysis pubis structure"
4063159,"morphology",4096936,"Subluxation"
4063159,"morphology",4078068,"Traumatic abnormality"
4063159,"occurrence",37160318,"Maternal pregnancy period"
4063307,"finding_site",4207963,"Fetal structure"
4063307,"occurrence",37160325,"Fetal intrapartum period"
4063307,"occurrence",37160330,"Maternal intrapartum period"
4063381,"clinical_course",4236661,"Chronic"
4063381,"finding_site",4065366,"Structure of respiratory system"
4063438,"finding_site",4219601,"Skin structure"
4063438,"morphology",4010894,"Cutaneous eruption"
4063438,"morphology",4253008,"Inflammatory morphology"
4063438,"morphology",4063179,"Lichenification"
4063438,"morphology",4321863,"Papular rash"
4063918,"clinical_course",4312510,"Sudden onset AND/OR short duration"
4063918,"finding_site",4174212,"Lower limb lymph node structure"
4063918,"morphology",4163835,"Acute inflammation"
4063919,"clinical_course",4312510,"Sudden onset AND/OR short duration"
4063919,"finding_site",4208946,"Structure of lymph node of head and/or neck"
4063919,"morphology",4163835,"Acute inflammation"
4064028,"causative_agent",4254051,"Drug or medicament"
4064028,"finding_site",4219601,"Skin structure"
4064028,"morphology",4253008,"Inflammatory morphology"
4064028,"pathology",36675183,"Non-immunoglobulin E-mediated allergic contact hypersensitivity process"
4064029,"causative_agent",4267888,"Dye"
4064029,"finding_site",4219601,"Skin structure"
4064029,"morphology",4253008,"Inflammatory morphology"
4064029,"pathology",36675183,"Non-immunoglobulin E-mediated allergic contact hypersensitivity process"
4064030,"causative_agent",4022445,"Dietary substance"
4064030,"causative_agent",4112439,"Food"
4064030,"finding_site",4219601,"Skin structure"
4064030,"morphology",4253008,"Inflammatory morphology"
4064030,"pathology",36675183,"Non-immunoglobulin E-mediated allergic contact hypersensitivity process"
4064032,"causative_agent",4122571,"Cosmetic material"
4064032,"finding_site",4219601,"Skin structure"
4064032,"morphology",4253008,"Inflammatory morphology"
4064032,"pathology",35626105,"Non-allergic contact hypersensitivity process"
4064036,"causative_agent",4254051,"Drug or medicament"
4064036,"finding_site",4219601,"Skin structure"
4064036,"morphology",4010894,"Cutaneous eruption"
4064036,"morphology",4109438,"Eruption"
4064048,"finding_site",4232923,"Joint structure of spine"
4064048,"morphology",4053015,"Inflammation"
4064048,"morphology",4253008,"Inflammatory morphology"
4064161,"clinical_course",4114504,"Progressive"
4064161,"finding_site",4009105,"Liver structure"
4064161,"morphology",4237424,"Chronic fibrosis"
4064161,"morphology",4274186,"Nodular regeneration"
4064169,"occurrence",4121979,"Fetal period"
4064296,"finding_site",4203925,"Extraembryonic membranes structure"
4064296,"morphology",4053605,"Rupture"
4064296,"occurrence",37160327,"Maternal antepartum period"
4064437,"finding_site",4044034,"Pelvic region"
4064437,"finding_site",4221840,"Structure of obstetrical canal"
4064437,"morphology",4093906,"Obstruction"
4064437,"occurrence",37160330,"Maternal intrapartum period"
4064697,"finding_site",4299940,"Placental structure"
4064697,"occurrence",37160318,"Maternal pregnancy period"
4064709,"finding_site",4203925,"Extraembryonic membranes structure"
4064709,"morphology",4053605,"Rupture"
4064709,"occurrence",37160327,"Maternal antepartum period"
4064723,"occurrence",4137020,"Antenatal"
4064724,"occurrence",4137020,"Antenatal"
4065355,"causative_agent",4230800,"Heat"
4065355,"causative_agent",4110148,"Low temperature"
4065355,"finding_site",4219601,"Skin structure"
4065355,"morphology",4275899,"Urticaria"
4065364,"finding_site",4132865,"Skin and/or subcutaneous tissue structure"
4065364,"morphology",4304037,"Follicular cyst"
4065761,"finding_site",4234217,"Structure of hemorrhoidal plexus"
4065761,"morphology",4029830,"Varix"
4065761,"occurrence",4112266,"Maternal postpartum"
4065997,"finding_site",4232301,"Face structure"
4065997,"morphology",4299470,"Cellulitis"
4066373,"clinical_course",4312510,"Sudden onset AND/OR short duration"
4066373,"finding_site",4208947,"Lymph node structure of trunk"
4066373,"morphology",4163835,"Acute inflammation"
4066470,"causative_agent",4324196,"5-methoxypsoralen"
4066470,"causative_agent",4120396,"UVA - Ultraviolet A radiation"
4066470,"finding_site",4219601,"Skin structure"
4066470,"morphology",4053015,"Inflammation"
4066470,"morphology",4253008,"Inflammatory morphology"
4066471,"causative_agent",4303529,"Adhesive agent"
4066471,"finding_site",4219601,"Skin structure"
4066471,"morphology",4253008,"Inflammatory morphology"
4066471,"pathology",36675183,"Non-immunoglobulin E-mediated allergic contact hypersensitivity process"
4066472,"causative_agent",4254051,"Drug or medicament"
4066472,"finding_site",4219601,"Skin structure"
4066472,"morphology",4053015,"Inflammation"
4066472,"morphology",4253008,"Inflammatory morphology"
4066472,"pathology",35626105,"Non-allergic contact hypersensitivity process"
4066505,"finding_site",4082516,"Hip joint structure"
4066735,"causative_agent",4122571,"Cosmetic material"
4066735,"finding_site",4219601,"Skin structure"
4066735,"morphology",4253008,"Inflammatory morphology"
4066735,"pathology",36675183,"Non-immunoglobulin E-mediated allergic contact hypersensitivity process"
4066736,"causative_agent",4112439,"Food"
4066736,"finding_site",4219601,"Skin structure"
4066736,"morphology",4053015,"Inflammation"
4066736,"morphology",4253008,"Inflammatory morphology"
4066736,"pathology",35626105,"Non-allergic contact hypersensitivity process"
4066819,"causative_agent",4254051,"Drug or medicament"
4066819,"finding_site",4219601,"Skin structure"
4066819,"morphology",4010894,"Cutaneous eruption"
4066819,"morphology",4109438,"Eruption"
4066820,"causative_agent",4112439,"Food"
4066820,"finding_site",4219601,"Skin structure"
4066820,"morphology",4053015,"Inflammation"
4066820,"morphology",4253008,"Inflammatory morphology"
4066824,"finding_site",4071048,"Connective tissue structure"
4066824,"finding_site",4219601,"Skin structure"
4066824,"pathology",4139804,"Autoimmune process"
4066853,"causative_agent",4254051,"Drug or medicament"
4066853,"finding_site",4300948,"Hair structure"
4066853,"finding_site",4219601,"Skin structure"
4066853,"finding_site",4034504,"Structure of endocrine system"
4066853,"morphology",4302931,"Absence"
4066941,"finding_site",4219601,"Skin structure"
4066941,"morphology",4194234,"Pigment alteration"
4067069,"causative_agent",4139820,"Friction"
4067069,"finding_site",4219601,"Skin structure"
4067069,"morphology",4098436,"Hyperkeratosis"
4067106,"occurrence",37166866,"Maternal antenatal and/or intrapartum and/or postpartum period"
4067311,"finding_site",4052689,"Structure of lumbar intervertebral disc"
4067311,"morphology",4053015,"Inflammation"
4067311,"morphology",4253008,"Inflammatory morphology"
4067312,"finding_site",4232203,"Structure of intervertebral disc"
4067312,"morphology",4164958,"Suppurative inflammation"
4067312,"pathology",40480911,"Infectious process"
4067313,"finding_site",4287701,"Structure of cervical intervertebral disc"
4067765,"causative_agent",4254051,"Drug or medicament"
4067765,"finding_site",4154333,"Bone structure"
4067765,"morphology",4134893,"Demineralized structure"
4067765,"morphology",4188189,"Osteoporotic fracture"
4067872,"finding_site",4128342,"Musculoskeletal structure of spine"
4067872,"morphology",4136505,"Lateral abnormal curvature"
4067872,"occurrence",4139801,"Adolescence"
4068155,"finding_site",4242112,"Atrial structure"
4068155,"finding_site",4093357,"Cardiac conducting system structure"
4068241,"clinical_course",4236661,"Chronic"
4068241,"finding_site",4169744,"Knee joint structure"
4068241,"morphology",4260917,"Instability"
4068628,"finding_site",4203637,"Structure of thoracic intervertebral disc"
4068628,"morphology",4053015,"Inflammation"
4068628,"morphology",4253008,"Inflammatory morphology"
4068969,"finding_site",4227439,"Corpus callosum structure"
4068969,"morphology",4175951,"Morphologically abnormal structure"
4068969,"occurrence",4116830,"Congenital"
4068969,"pathology",4204670,"Pathological developmental process"
4069182,"finding_site",4137131,"Structure of leaflet of tricuspid valve"
4069182,"morphology",4244567,"Congenital malposition"
4069182,"morphology",4254066,"Malposition"
4069182,"occurrence",4116830,"Congenital"
4069182,"pathology",4204670,"Pathological developmental process"
4069184,"finding_site",4259006,"Structure of outflow tract of right ventricle"
4069184,"morphology",4234842,"Congenital stenosis"
4069184,"morphology",4217691,"Stenosis"
4069184,"occurrence",4116830,"Congenital"
4069184,"pathology",4204670,"Pathological developmental process"
4069320,"finding_site",4154333,"Bone structure"
4069320,"finding_site",4164803,"Structure of articular cartilage"
4069646,"finding_site",4175572,"Structure of musculoskeletal system of lumbar spine"
4069646,"morphology",1243104,"Anteroposterior flattening deformity"
4069651,"finding_site",4268012,"Spinal canal structure"
4069651,"morphology",4217691,"Stenosis"
4069933,"finding_site",4214466,"Joint structure"
4069933,"morphology",4228678,"Flexion deformity"
4069935,"finding_site",4128342,"Musculoskeletal structure of spine"
4069935,"morphology",4136505,"Lateral abnormal curvature"
4069943,"finding_site",4128342,"Musculoskeletal structure of spine"
4069943,"morphology",4136505,"Lateral abnormal curvature"
4070301,"finding_site",4069282,"Bone structure of proximal tibia"
4070301,"morphology",4217808,"Fracture"
4070679,"finding_site",4003035,"Structure of deep vein of lower limb"
4071164,"finding_site",4147841,"Nerve structure"
4071727,"causative_agent",4011683,"Escherichia coli"
4071727,"finding_site",4034052,"Body organ structure"
4071727,"morphology",4253008,"Inflammatory morphology"
4071727,"occurrence",4114528,"Neonatal"
4071727,"pathology",35626098,"Dysregulated host response"
4071863,"occurrence",4114528,"Neonatal"
4073658,"clinical_course",4033243,"Transitory"
4073658,"finding_site",4219601,"Skin structure"
4073658,"morphology",4183196,"Acantholysis"
4073658,"occurrence",35624340,"Period of life between birth and death"
4073921,"finding_site",4034271,"Oral mucous membrane structure"
4073921,"morphology",4296894,"Hyperplasia"
4074815,"morphology",4253008,"Inflammatory morphology"
4074815,"pathology",35626098,"Dysregulated host response"
4075295,"occurrence",4112266,"Maternal postpartum"
4075295,"pathology",40480911,"Infectious process"
4076794,"finding_site",3667091,"Peripheral artery"
4076794,"finding_site",4225995,"Structure of peripheral vein"
4076794,"morphology",4075418,"Arteriovenous malformation"
4076794,"occurrence",4116830,"Congenital"
4076794,"pathology",4204670,"Pathological developmental process"
4077081,"causative_agent",4188300,"Fungi"
4077081,"finding_site",4170047,"Structure of integumentary system"
4077081,"pathology",40480911,"Infectious process"
4077577,"clinical_course",4113136,"Recurrent"
4077901,"finding_site",4095284,"Uvula palatina structure"
4077901,"morphology",4163407,"Congenital failure of fusion"
4077901,"morphology",4154268,"Developmental failure of fusion"
4077901,"occurrence",4116830,"Congenital"
4077901,"pathology",4204670,"Pathological developmental process"
4078446,"finding_site",4143459,"Structure of subarachnoid space of brain"
4078446,"morphology",4179955,"Hemorrhage"
4078705,"finding_site",4133034,"Brain structure"
4078705,"morphology",4007020,"Embryonic cyst"
4078705,"occurrence",4116830,"Congenital"
4078705,"pathology",4204670,"Pathological developmental process"
4078925,"finding_site",4213162,"Lung structure"
4078925,"morphology",4196943,"Edema"
4079282,"finding_site",4029619,"Bone marrow structure"
4079282,"morphology",4030262,"Myelodysplastic and myeloproliferative neoplasm with neutrophilia"
4079749,"finding_site",4082516,"Hip joint structure"
4079749,"morphology",4140663,"Degeneration"
4079749,"morphology",1447343,"Degeneration and inflammation"
4079750,"finding_site",4169744,"Knee joint structure"
4079750,"morphology",4140663,"Degeneration"
4079750,"morphology",1447343,"Degeneration and inflammation"
4079860,"finding_site",4300066,"Umbilical structure"
4079860,"morphology",4187628,"Polyp"
4079860,"occurrence",4114528,"Neonatal"
4079874,"occurrence",4116830,"Congenital"
4079975,"morphology",4175951,"Morphologically abnormal structure"
4079975,"occurrence",4116830,"Congenital"
4079975,"pathology",4204670,"Pathological developmental process"
4079978,"finding_site",4071048,"Connective tissue structure"
4080762,"causative_agent",4170244,"Psychoactive substance"
4080921,"causative_agent",4210462,"Light"
4080921,"finding_site",4219601,"Skin structure"
4080921,"morphology",4109438,"Eruption"
4080921,"morphology",4253008,"Inflammatory morphology"
4081065,"finding_site",4283235,"Hair follicle structure"
4081065,"morphology",4218750,"Follicular hyperkeratosis"
4081065,"occurrence",35624340,"Period of life between birth and death"
4081488,"finding_site",4102766,"Corneal structure"
4081488,"morphology",4045406,"Neovascularization"
4081648,"finding_site",4296022,"Vaginal structure"
4081648,"morphology",4163835,"Acute inflammation"
4081998,"finding_site",4321375,"Thyroid structure"
4081998,"morphology",4175951,"Morphologically abnormal structure"
4081998,"occurrence",4116830,"Congenital"
4081998,"pathology",4204670,"Pathological developmental process"
4082029,"finding_site",4151591,"Base of skull structure"
4082029,"morphology",4217808,"Fracture"
4082463,"morphology",4149022,"Monoclonal gammopathy of undetermined significance"
4082463,"pathology",35626089,"Abnormal immune process"
4083550,"finding_site",4239029,"Structure of ligament of knee joint"
4083556,"finding_site",4214466,"Joint structure"
4083556,"morphology",4253008,"Inflammatory morphology"
4083556,"morphology",4145294,"Rheumatic inflammation"
4083556,"pathology",4139804,"Autoimmune process"
4083681,"finding_site",4232923,"Joint structure of spine"
4083681,"morphology",4053015,"Inflammation"
4083681,"morphology",4253008,"Inflammatory morphology"
4083681,"occurrence",4116829,"Childhood"
4083682,"finding_site",37110887,"Structure of distal interphalangeal joint"
4083682,"morphology",4053015,"Inflammation"
4083682,"morphology",4253008,"Inflammatory morphology"
4083784,"pathology",35626089,"Abnormal immune process"
4084168,"causative_agent",4254051,"Drug or medicament"
4084168,"clinical_course",4294049,"Sudden onset"
4084168,"pathology",43021170,"Allergic process"
4084168,"pathology",35626102,"Immunoglobulin E-mediated allergic process"
4084229,"morphology",1447663,"Deposition of monosodium urate crystals with inflammatory morphology"
4085156,"pathology",4204670,"Pathological developmental process"
4085406,"finding_site",4222565,"Ear ossicle structure"
4085552,"finding_site",4012624,"Structure of lateral malleolus of fibula"
4085552,"morphology",4217808,"Fracture"
4086195,"finding_site",4287390,"Head structure"
4086195,"morphology",4142929,"Superficial injury"
4086196,"finding_site",4018903,"Skin structure of anterior portion of neck"
4086196,"morphology",4142929,"Superficial injury"
4086243,"finding_site",4213162,"Lung structure"
4086243,"morphology",4281245,"Sarcoid type granuloma"
4086438,"causative_agent",4210441,"Organic chemical solvent"
4086855,"finding_site",4146765,"Structure of small intestine"
4086855,"morphology",4078373,"Foreign body"
4087151,"finding_site",4337115,"Ureteric structure"
4087151,"morphology",4078068,"Traumatic abnormality"
4087597,"causative_agent",4221378,"Human herpesvirus 4"
4087597,"finding_site",4246285,"Blood vessel structure of skin"
4087597,"morphology",4323847,"Erythema"
4087597,"pathology",40480911,"Infectious process"
4087682,"finding_site",37110879,"Structure of soft tissue of foot"
4087756,"causative_agent",4248851,"Treponema pallidum"
4087756,"pathology",40480911,"Infectious process"
4088051,"finding_site",4152304,"Bone structure of phalanx of finger"
4088051,"morphology",4049776,"Fracture, closed"
4088076,"finding_site",4213162,"Lung structure"
4088076,"morphology",4218232,"Congenital sequestration"
4088076,"morphology",1073411,"Sequestration"
4088076,"occurrence",4116830,"Congenital"
4088076,"pathology",4204670,"Pathological developmental process"
4088351,"finding_site",4093357,"Cardiac conducting system structure"
4089462,"finding_site",4080270,"Ventricular conducting pathway"
4089500,"causative_agent",4167511,"Diphyllobothrium"
4089500,"pathology",40484098,"Parasitic process"
4089879,"causative_agent",4253647,"Human adenovirus"
4089879,"finding_site",4105319,"Conjunctival structure"
4089879,"finding_site",4102766,"Corneal structure"
4089879,"morphology",4053015,"Inflammation"
4089879,"morphology",4253008,"Inflammatory morphology"
4089879,"pathology",40480911,"Infectious process"
4090111,"finding_site",4034272,"Gingival structure"
4090539,"causative_agent",4035081,"Mycobacterium tuberculosis complex"
4090539,"finding_site",4150673,"Pleural structure"
4090539,"morphology",4269928,"Granulomatous inflammation"
4090539,"pathology",40480911,"Infectious process"
4090616,"finding_site",4294546,"Structure of soft tissue within upper limb"
4090861,"finding_site",4232009,"Male genital structure"
4091167,"causative_agent",4035081,"Mycobacterium tuberculosis complex"
4091167,"finding_site",4213162,"Lung structure"
4091167,"morphology",4269928,"Granulomatous inflammation"
4091167,"pathology",40480911,"Infectious process"
4091513,"finding_site",4046957,"Gastrointestinal tract structure"
4091901,"finding_site",4093357,"Cardiac conducting system structure"
4092513,"finding_site",4298444,"Breast structure"
4092513,"morphology",37153816,"Malignant neoplasm"
4092513,"morphology",4312326,"Neoplasm, malignant (primary)"
4092515,"finding_site",4325271,"Cervix uteri structure"
4092515,"morphology",37153816,"Malignant neoplasm"
4092515,"morphology",4312326,"Neoplasm, malignant (primary)"
4092515,"pathology",37157802,"Primary malignant neoplastic proliferation"
4092538,"causative_agent",4064704,"Human herpes simplex virus"
4092538,"finding_site",4219601,"Skin structure"
4092538,"morphology",4216247,"Vesicular inflammation"
4092538,"pathology",40480911,"Infectious process"
4092685,"causative_agent",4234496,"Cytomegalovirus"
4092685,"finding_site",4009105,"Liver structure"
4092685,"morphology",4053015,"Inflammation"
4092685,"morphology",4253008,"Inflammatory morphology"
4092685,"pathology",40480911,"Infectious process"
4092686,"causative_agent",4078242,"Human immunodeficiency virus"
4092686,"pathology",40480911,"Infectious process"
4093002,"finding_site",4213162,"Lung structure"
4093002,"morphology",4281245,"Sarcoid type granuloma"
4093145,"causative_agent",4064704,"Human herpes simplex virus"
4093145,"finding_site",4304791,"Perineal structure"
4093145,"pathology",40480911,"Infectious process"
4093228,"finding_site",4282628,"Structure of soft tissues of lower limb"
4093309,"causative_agent",4248851,"Treponema pallidum"
4093309,"finding_site",45769254,"Structure of skin and/or mucous membrane"
4093309,"pathology",40480911,"Infectious process"
4093950,"finding_site",4319142,"Supratentorial brain"
4093950,"morphology",4305589,"Neoplasm, benign"
4094118,"finding_site",4319142,"Supratentorial brain"
4094118,"morphology",4313421,"Neoplasm of uncertain behavior"
4094283,"finding_site",4163691,"Joint structure of lower extremity"
4094283,"morphology",4053015,"Inflammation"
4094283,"morphology",4253008,"Inflammatory morphology"
4094343,"finding_site",4095277,"Structure of musculoskeletal system"
4094343,"morphology",4295343,"Damage"
4094343,"morphology",4078068,"Traumatic abnormality"
4094548,"morphology",4028858,"Plasmacytoma, extramedullary (not occurring in bone)"
4094683,"finding_site",4199473,"Thoracic structure"
4094683,"morphology",4078068,"Traumatic abnormality"
4094822,"finding_site",4156081,"Respiratory tract structure"
4094822,"morphology",4078373,"Foreign body"
4094864,"finding_site",4009105,"Liver structure"
4094864,"morphology",37156933,"Carcinoma"
4094864,"morphology",4287106,"Carcinoma"
4094864,"pathology",37157802,"Primary malignant neoplastic proliferation"
4095168,"finding_site",4232481,"Urinary bladder structure"
4095168,"morphology",4282379,"Malignant Neoplasm (Morphology)"
4095168,"morphology",37153816,"Malignant neoplasm"
4095749,"finding_site",4099331,"Endometrial structure"
4095749,"morphology",4282379,"Malignant Neoplasm (Morphology)"
4095749,"morphology",37153816,"Malignant neoplasm"
4095851,"finding_site",620057,"Thoracic vertebral column region"
4096185,"finding_site",4288477,"Adrenal cortex structure"
4096185,"finding_site",4200975,"Structure of distal part of pituitary"
4096313,"morphology",4134267,"Multiple injuries"
4096314,"finding_site",4297767,"Thumb structure"
4096314,"morphology",4078068,"Traumatic abnormality"
4096315,"finding_site",4046743,"Structure of cervical vertebral column"
4096343,"finding_site",4037611,"Ear structure"
4096343,"morphology",4179955,"Hemorrhage"
4096519,"finding_site",4049949,"Infratentorial brain structure"
4096519,"morphology",4313421,"Neoplasm of uncertain behavior"
4096616,"finding_site",4133034,"Brain structure"
4096616,"morphology",619851,"Diffuse damage"
4096616,"morphology",4078068,"Traumatic abnormality"
4096682,"finding_site",4193994,"Structure of blood vessel of internal nose"
4096682,"morphology",4179955,"Hemorrhage"
4096804,"causative_agent",4254051,"Drug or medicament"
4096804,"finding_site",4034504,"Structure of endocrine system"
4097018,"finding_site",4192373,"Finger structure"
4097384,"finding_site",4308580,"Cerebrum"
4097384,"morphology",4140663,"Degeneration"
4097384,"morphology",4030637,"Degenerative abnormality"
4097550,"causative_agent",4326728,"Legionella"
4097550,"pathology",40480911,"Infectious process"
4097962,"finding_site",4267861,"Lower limb structure"
4097962,"morphology",4243486,"Open wound"
4097996,"causative_agent",4254051,"Drug or medicament"
4098145,"finding_site",4029619,"Bone marrow structure"
4098145,"morphology",4166825,"Aplasia"
4098145,"pathology",35626089,"Abnormal immune process"
4098302,"clinical_course",4113136,"Recurrent"
4098597,"morphology",4000173,"Malignant lymphoma, lymphoplasmacytic"
4098597,"pathology",35626089,"Abnormal immune process"
4098922,"finding_site",4271004,"Skin structure of scalp and/or neck"
4098922,"morphology",4301009,"Melanoma in situ"
4099094,"finding_site",4034048,"Cerebellar structure"
4099094,"morphology",4176740,"Congenital protrusion"
4099094,"morphology",4190388,"Hernia"
4099094,"occurrence",4116830,"Congenital"
4099094,"pathology",4204670,"Pathological developmental process"
4099178,"finding_site",4219601,"Skin structure"
4099178,"finding_site",4240482,"Structure of infundibulum of hair follicle"
4099178,"morphology",4028206,"Atrophy"
4099178,"morphology",4218750,"Follicular hyperkeratosis"
4099178,"morphology",4139914,"Follicular papule"
4099495,"finding_site",4035784,"Structure of serous membrane of peritoneum"
4099495,"morphology",4313421,"Neoplasm of uncertain behavior"
4099740,"occurrence",4116830,"Congenital"
4099792,"causative_agent",4254051,"Drug or medicament"
4099792,"finding_site",4288477,"Adrenal cortex structure"
4100089,"pathology",4204670,"Pathological developmental process"
4100100,"occurrence",4116829,"Childhood"
4100152,"finding_site",4193446,"Common (non-mitral, non-tricuspid) atrioventricular valve structure"
4100152,"finding_site",4032778,"Structure of atrioventricular septum"
4100152,"morphology",4262613,"Congenital septal defect"
4100152,"morphology",4175951,"Morphologically abnormal structure"
4100152,"occurrence",4116830,"Congenital"
4100152,"pathology",4204670,"Pathological developmental process"
4100184,"finding_site",4219601,"Skin structure"
4100184,"finding_site",4321993,"Skin structure of palmar area of hand"
4100184,"finding_site",4290618,"Skin structure of sole of foot"
4100184,"morphology",4167338,"Pustular rash"
4100184,"pathology",43021965,"Hypersensitivity process"
4100815,"finding_site",4121143,"Entire heart"
4100815,"morphology",4054174,"Congenital malposition, right"
4100815,"morphology",1073179,"Right malposition"
4100815,"occurrence",4116830,"Congenital"
4100815,"pathology",4204670,"Pathological developmental process"
4100857,"finding_site",4011863,"Pulmonary alveolar structure"
4100858,"finding_site",4021240,"Structure of immune system"
4100858,"pathology",35626089,"Abnormal immune process"
4101104,"finding_site",4136281,"Gastrojejunal junction"
4101104,"morphology",4206914,"Ulcer"
4101602,"finding_site",4101413,"Structure of small blood vessel (organ)"
4101602,"morphology",4060290,"Complement deposit"
4101602,"morphology",4052167,"Fibrin deposition"
4101602,"morphology",40490349,"Immunoglobulin A deposit"
4101602,"morphology",4053015,"Inflammation"
4101602,"morphology",4253008,"Inflammatory morphology"
4101602,"pathology",4139804,"Autoimmune process"
4101602,"pathology",43021965,"Hypersensitivity process"
4101738,"finding_site",4136825,"Structure of left lower limb"
4101738,"finding_site",4096246,"Structure of nervous system"
4101738,"finding_site",4268743,"Structure of right lower limb"
4101739,"finding_site",4063669,"Structure of central nervous system"
4101739,"finding_site",4136825,"Structure of left lower limb"
4101739,"finding_site",4268743,"Structure of right lower limb"
4101918,"finding_site",4132420,"Female genital organ structure"
4101989,"finding_site",36716249,"Bone structure of shaft of radius and/or ulna"
4101989,"finding_site",4111747,"Shafts of radius and/or ulna in combination"
4101989,"finding_site",37151493,"Structure of shaft of bone of forearm"
4101989,"morphology",4049776,"Fracture, closed"
4102177,"finding_site",4105476,"Ciliary body structure"
4102177,"finding_site",4184817,"Iris structure"
4102297,"causative_agent",4086097,"Genus Enterovirus"
4102297,"finding_site",4048507,"Meninges structure"
4102297,"morphology",4053015,"Inflammation"
4102297,"morphology",4253008,"Inflammatory morphology"
4102297,"pathology",40480911,"Infectious process"
4102318,"finding_site",4034052,"Body organ structure"
4102318,"morphology",4253008,"Inflammatory morphology"
4102318,"occurrence",4112266,"Maternal postpartum"
4102318,"pathology",35626098,"Dysregulated host response"
4102334,"finding_site",4099912,"Spinal cord structure"
4102341,"finding_site",4282006,"Limb structure"
4102341,"finding_site",4063669,"Structure of central nervous system"
4102342,"finding_site",4216565,"Cauda equina structure"
4102342,"morphology",40599742,"Lesion"
4102360,"finding_site",43531044,"Structure of nerve root and/or plexus"
4102360,"morphology",4324551,"Compression"
4102360,"morphology",4030314,"Neoplasm"
4102360,"morphology",4078068,"Traumatic abnormality"
4102481,"finding_site",4232203,"Structure of intervertebral disc"
