"concept_id","relationship","target_concept_id","target_concept_name"
4071388,"method",4157557,"Microvascular anastomosis - action"
4071388,"procedure_site",4242893,"Blood vessel structure"
4071443,"method",4043842,"Biopsy - action"
4071443,"procedure_site",4241958,"Structure of lymph node"
4071494,"method",4044525,"Excision - action"
4071494,"procedure_site",4075256,"Inguinal lymph node group"
4071507,"method",4232677,"Delivery - action"
4071518,"method",4128335,"Surgical reduction"
4071518,"procedure_site",4222297,"Abdominal wall"
4071518,"procedure_site",37304070,"Structure of wall of abdominal proper segment of trunk"
4071934,"method",4045049,"Surgical action"
4072024,"method",4044525,"Excision - action"
4072024,"procedure_site",4220073,"Wrist region structure"
4072058,"method",4043842,"Biopsy - action"
4072058,"procedure_site",4077311,"Penile structure"
4072061,"method",4044186,"Surgical removal - action"
4072061,"procedure_site",4076570,"Structure of prepuce of penis"
4072073,"method",4044182,"Incision - action"
4072073,"procedure_site",4029306,"Urethral structure"
4072156,"method",4044525,"Excision - action"
4072156,"procedure_site",4260843,"Neck structure"
4072191,"method",4117981,"Repair - action"
4072191,"method",4122820,"Structural modification"
4072191,"procedure_site",4089571,"Fibrous structure of penis"
4072191,"procedure_site",4077311,"Penile structure"
4072257,"method",4043842,"Biopsy - action"
4072257,"procedure_site",4240393,"Bone structure of mandible"
4072263,"method",4044525,"Excision - action"
4072263,"procedure_site",4287701,"Structure of cervical intervertebral disc"
4072435,"method",4045064,"Marsupialization - action"
4072435,"procedure_site",4336841,"Bartholin's gland structure"
4072513,"method",4044700,"Administration - action"
4072579,"method",4045073,"Reconstruction - action"
4072579,"procedure_site",4296022,"Vaginal structure"
4072697,"method",4044524,"Removal - action"
4072700,"method",4045056,"Aspiration - action"
4072855,"method",4044545,"Destruction - action"
4072855,"procedure_site",4049448,"Ovarian structure"
4072862,"method",4045056,"Aspiration - action"
4073199,"method",4044525,"Excision - action"
4073199,"procedure_site",4112692,"Entire thyroid gland"
4073379,"method",4044186,"Surgical removal - action"
4073385,"method",4044525,"Excision - action"
4073385,"procedure_site",4193513,"Chest wall structure"
4073391,"method",4044186,"Surgical removal - action"
4073393,"method",4207332,"Opening - action"
4073422,"method",4232677,"Delivery - action"
4073424,"method",4232677,"Delivery - action"
4073702,"method",4106470,"Insertion - action"
4073860,"method",4045049,"Surgical action"
4073990,"method",4044524,"Removal - action"
4073996,"method",4045049,"Surgical action"
4074000,"method",4044525,"Excision - action"
4074000,"procedure_site",4336841,"Bartholin's gland structure"
4074013,"method",4043842,"Biopsy - action"
4074013,"procedure_site",4021236,"Female perineal structure"
4074018,"method",4045064,"Marsupialization - action"
4074018,"procedure_site",4296022,"Vaginal structure"
4074077,"method",4044525,"Excision - action"
4074077,"procedure_site",4234217,"Structure of hemorrhoidal plexus"
4074138,"method",4044526,"Amputation - action"
4074138,"procedure_site",4142541,"Entire penis"
4074151,"method",4044525,"Excision - action"
4074151,"procedure_site",4140400,"Entire vulva"
4074152,"method",4044525,"Excision - action"
4074152,"procedure_site",4163025,"Vulval part"
4074287,"method",4045049,"Surgical action"
4074293,"method",4044541,"Cerclage - action"
4074293,"procedure_site",4194455,"Os of cervix"
4074443,"method",4044519,"Dissection - action"
4074443,"method",4044182,"Incision - action"
4074443,"method",4043866,"Inspection - action"
4074443,"procedure_site",37303867,"Abdomen"
4074443,"procedure_site",4244412,"Anterior abdominal wall structure"
4074562,"method",4043842,"Biopsy - action"
4074562,"method",4043866,"Inspection - action"
4074562,"procedure_site",4151444,"Fallopian tube structure"
4074571,"method",4044519,"Dissection - action"
4074571,"method",4044182,"Incision - action"
4074571,"method",4043866,"Inspection - action"
4074571,"procedure_site",37303867,"Abdomen"
4074571,"procedure_site",4244412,"Anterior abdominal wall structure"
4074687,"method",4044197,"Decortication - action"
4074687,"procedure_site",4019011,"Pleural sac structure"
4074831,"method",4044525,"Excision - action"
4074831,"procedure_site",4030072,"Structure of urachus"
4074848,"method",4044525,"Excision - action"
4074848,"method",4043866,"Inspection - action"
4074848,"procedure_site",4035784,"Structure of serous membrane of peritoneum"
4074865,"method",4044188,"Curettage - action"
4074865,"procedure_site",4099331,"Endometrial structure"
4074869,"method",4044532,"Introduction - action"
4075018,"method",4045049,"Surgical action"
4075018,"procedure_site",4151444,"Fallopian tube structure"
4075026,"method",4234437,"Extirpation - action"
4075026,"method",4043866,"Inspection - action"
4075026,"procedure_site",4049448,"Ovarian structure"
4075112,"method",4201409,"Examination - action"
4075144,"method",4044525,"Excision - action"
4075144,"procedure_site",4260843,"Neck structure"
4075168,"method",4232677,"Delivery - action"
4075168,"procedure_site",4221840,"Structure of obstetrical canal"
4075290,"method",4043842,"Biopsy - action"
4075296,"method",4044525,"Excision - action"
4075296,"procedure_site",4074813,"Cervical lymph node group"
4075360,"method",40485353,"Excision debridement - action"
4075430,"method",4083508,"Exploration - action"
4075430,"method",4043705,"Exploratory incision - action"
4075430,"method",4044182,"Incision - action"
4075430,"procedure_site",4230029,"Bone structure of cranium"
4075430,"procedure_site",4003337,"Cranial cavity structure"
4075473,"method",4044182,"Incision - action"
4075473,"procedure_site",4237609,"Skin structure of head and/or neck"
4075570,"method",4044182,"Incision - action"
4075570,"method",4113232,"Osteotomy - action"
4075570,"procedure_site",4240393,"Bone structure of mandible"
4075598,"method",4045086,"Application - action"
4075890,"method",4044525,"Excision - action"
4075890,"procedure_site",4000648,"Maxilla part"
4075903,"method",4045073,"Reconstruction - action"
4075903,"procedure_site",4147228,"Chin structure"
4075904,"method",4043859,"Grafting - action"
4075904,"method",4045073,"Reconstruction - action"
4075904,"procedure_site",4044353,"Alveolar process"
4075967,"method",4201409,"Examination - action"
4076188,"method",4044525,"Excision - action"
4076188,"method",4044182,"Incision - action"
4076188,"method",4043866,"Inspection - action"
4076188,"procedure_site",4169744,"Knee joint structure"
4076188,"procedure_site",4090924,"Structure of synovial membrane of knee joint"
4076441,"method",4142401,"Closed reduction - action"
4076441,"procedure_site",4125181,"Bone structure of elbow joint region"
4076443,"method",4142401,"Closed reduction - action"
4076443,"procedure_site",4221855,"Bone structure of carpus"
4076608,"method",4117981,"Repair - action"
4076608,"method",40293775,"Surgical implantation - action"
4076608,"procedure_site",4080221,"Entire glenohumeral joint"
4076662,"method",4236076,"Apheresis - action"
4076662,"method",4231018,"Filtration - action"
4076662,"method",4044535,"Perfusion - action"
4076862,"method",4257978,"Surgical transplantation - action"
4076862,"procedure_site",4300938,"Structure of transplanted liver"
4077078,"method",4117981,"Repair - action"
4077078,"method",40293775,"Surgical implantation - action"
4077078,"procedure_site",4082516,"Hip joint structure"
4077080,"method",4043842,"Biopsy - action"
4077080,"procedure_site",4193513,"Chest wall structure"
4077697,"method",1073731,"Mammographic imaging - action"
4077697,"procedure_site",4298444,"Breast structure"
4077763,"method",4044524,"Removal - action"
4077778,"method",4142401,"Closed reduction - action"
4077778,"procedure_site",4142814,"Bone structure of ankle joint region"
4078220,"method",4044182,"Incision - action"
4078220,"procedure_site",4216544,"Mediastinal structure"
4078223,"procedure_site",37303863,"Abdominopelvic cavity"
4078223,"procedure_site",4199742,"Abdominopelvic cavity structure"
4078309,"method",4045069,"Fixation - action"
4078309,"procedure_site",4296022,"Vaginal structure"
4078793,"method",4232806,"Electrical discharge - action"
4078793,"procedure_site",4217142,"Heart structure"
4079401,"method",4117981,"Repair - action"
4079401,"method",40293775,"Surgical implantation - action"
4079401,"procedure_site",4080221,"Entire glenohumeral joint"
4079402,"method",4117981,"Repair - action"
4079402,"method",40293775,"Surgical implantation - action"
4079402,"procedure_site",4080221,"Entire glenohumeral joint"
4079602,"method",4045086,"Application - action"
4079651,"method",4117981,"Repair - action"
4079651,"method",40293775,"Surgical implantation - action"
4079651,"procedure_site",4169744,"Knee joint structure"
4079653,"method",4117981,"Repair - action"
4079653,"method",40293775,"Surgical implantation - action"
4079653,"procedure_site",4169744,"Knee joint structure"
4079701,"method",4194015,"Plain X-ray imaging - action"
4079730,"method",4044525,"Excision - action"
4079730,"procedure_site",4150673,"Pleural structure"
4079766,"method",4044186,"Surgical removal - action"
4079945,"method",4142401,"Closed reduction - action"
4079945,"procedure_site",4202366,"Temporomandibular joint structure"
4080015,"method",4117981,"Repair - action"
4080015,"procedure_site",4167515,"Femoral canal structure"
4080019,"method",4117981,"Repair - action"
4080019,"procedure_site",4101855,"Epigastric region structure"
4080349,"method",4044182,"Incision - action"
4080349,"procedure_site",4240970,"Mastoid structure"
4080499,"method",4045086,"Application - action"
4080522,"method",4043866,"Inspection - action"
4080522,"procedure_site",4195956,"Tracheal structure"
4080549,"method",4044523,"Puncture - action"
4080549,"procedure_site",4128949,"Lumbar subarachnoid space"
4080807,"method",4045086,"Application - action"
4080918,"method",4044186,"Surgical removal - action"
4080965,"method",4044535,"Perfusion - action"
4080974,"method",4044182,"Incision - action"
4080974,"procedure_site",4246169,"Cheek structure"
4081380,"method",4044207,"Transplantation - action"
4081731,"method",4043842,"Biopsy - action"
4081731,"procedure_site",4219601,"Skin structure"
4081837,"method",4044525,"Excision - action"
4081837,"procedure_site",4150673,"Pleural structure"
4081881,"method",4107450,"Localization - action"
4081881,"method",1073731,"Mammographic imaging - action"
4081881,"procedure_site",4298444,"Breast structure"
4082198,"method",4044524,"Removal - action"
4082706,"method",4207313,"Magnetic resonance imaging - action"
4082706,"procedure_site",4133034,"Brain structure"
4082847,"method",4207313,"Magnetic resonance imaging - action"
4082847,"method",4232808,"Spectroscopy - action"
4082987,"method",4207313,"Magnetic resonance imaging - action"
4082987,"procedure_site",4217142,"Heart structure"
4082989,"method",4207313,"Magnetic resonance imaging - action"
4082989,"procedure_site",4242893,"Blood vessel structure"
4083066,"method",4044517,"Drainage - action"
4083110,"method",4081836,"Ultrasound imaging - action"
4083110,"procedure_site",4321375,"Thyroid structure"
4083211,"method",4193195,"Computed tomography imaging - action"
4083211,"procedure_site",4217142,"Heart structure"
4083236,"method",4044698,"Counseling - action"
4083391,"method",4044525,"Excision - action"
4083391,"procedure_site",4052689,"Structure of lumbar intervertebral disc"
4083534,"method",4045086,"Application - action"
4083597,"method",4044182,"Incision - action"
4083597,"procedure_site",37303863,"Abdominopelvic cavity"
4083597,"procedure_site",4199742,"Abdominopelvic cavity structure"
4084585,"method",4044525,"Excision - action"
4084585,"procedure_site",4324391,"Bone structure of maxilla"
4084965,"method",4044525,"Excision - action"
4084965,"procedure_site",4216544,"Mediastinal structure"
4085189,"method",4043842,"Biopsy - action"
4085189,"procedure_site",4321375,"Thyroid structure"
4085558,"method",4106470,"Insertion - action"
4085730,"method",4044700,"Administration - action"
4085923,"method",4201409,"Examination - action"
4085923,"method",4044695,"History taking - action"
4086677,"method",4081836,"Ultrasound imaging - action"
4086677,"procedure_site",4044034,"Pelvic region"
4086912,"method",4117491,"Anastomosis - action"
4086912,"method",4045072,"Construction - action"
4086912,"method",4043851,"Exteriorization - action"
4086912,"procedure_site",4244412,"Anterior abdominal wall structure"
4086912,"procedure_site",4144672,"Ileal structure"
4086912,"procedure_site",4337115,"Ureteric structure"
4086986,"method",4142401,"Closed reduction - action"
4086986,"procedure_site",4240393,"Bone structure of mandible"
4087381,"method",4043866,"Inspection - action"
4087381,"procedure_site",4244588,"Sigmoid colon structure"
4087552,"method",4045049,"Surgical action"
4087575,"method",4045049,"Surgical action"
4087889,"method",4044547,"Fragmentation - action"
4088016,"method",4201409,"Examination - action"
4088084,"method",4232677,"Delivery - action"
4088084,"procedure_site",4287390,"Head structure"
4088173,"method",4044525,"Excision - action"
4088173,"procedure_site",4055324,"Palmar aponeurosis structure"
4088217,"method",4044700,"Administration - action"
4088717,"method",4142401,"Closed reduction - action"
4088717,"procedure_site",44782995,"Joint structure of wrist region"
4089174,"method",4044182,"Incision - action"
4089174,"procedure_site",4164276,"Nasal structure"
4090455,"method",4117491,"Anastomosis - action"
4090455,"procedure_site",4197119,"Digestive tract structure"
4091623,"method",4117981,"Repair - action"
4091623,"procedure_site",4267861,"Lower limb structure"
4091870,"method",4044176,"Evaluation - action"
4092279,"method",4201409,"Examination - action"
4092279,"procedure_site",4047487,"Urinary system structure"
4092980,"method",4044176,"Evaluation - action"
4092980,"procedure_site",4262229,"Laryngeal structure"
4093926,"method",4086536,"Replacement - action"
4094075,"method",4044539,"Closure - action"
4094075,"procedure_site",4296022,"Vaginal structure"
4094240,"method",4045049,"Surgical action"
4094240,"procedure_site",4217142,"Heart structure"
4094533,"method",4044186,"Surgical removal - action"
4096783,"method",4044525,"Excision - action"
4096783,"procedure_site",4110208,"Entire prostate"
4097368,"method",4272258,"Buckling - action"
4097368,"method",4045067,"Closure by buckling - action"
4097368,"procedure_site",4091162,"Scleral structure"
4097552,"method",4044539,"Closure - action"
4097552,"procedure_site",4043007,"Structure of tendon within hand"
4097890,"method",4142401,"Closed reduction - action"
4097890,"procedure_site",4253809,"Nasal bone structure"
4097958,"method",4044525,"Excision - action"
4097958,"procedure_site",4171827,"Transverse colon structure"
4097985,"method",4106455,"Cryotherapy - action"
4097988,"method",4044539,"Closure - action"
4097988,"procedure_site",4021236,"Female perineal structure"
4098024,"method",4044182,"Incision - action"
4098024,"procedure_site",4287469,"Perianal region structure"
4098039,"method",4044176,"Evaluation - action"
4098786,"method",4044176,"Evaluation - action"
4098786,"procedure_site",4096246,"Structure of nervous system"
4098793,"method",4044176,"Evaluation - action"
4098814,"method",4201409,"Examination - action"
4098814,"procedure_site",4305329,"Eye structure"
4098879,"method",4044525,"Excision - action"
4098879,"procedure_site",4001036,"Large intestine part"
4098910,"method",4117483,"Occlusion - action"
4098910,"procedure_site",4151444,"Fallopian tube structure"
4099015,"method",4044182,"Incision - action"
4099015,"method",4113232,"Osteotomy - action"
4099015,"procedure_site",4005176,"Structure of body of mandible"
4099101,"method",4044176,"Evaluation - action"
4099370,"method",4044536,"Irrigation - action"
4099370,"procedure_site",4088487,"Lacrimal drainage structure"
4099462,"method",4044186,"Surgical removal - action"
4099484,"method",4044186,"Surgical removal - action"
4099524,"method",4044176,"Evaluation - action"
4099524,"procedure_site",4096246,"Structure of nervous system"
4099539,"method",4230986,"Imaging - action"
4099539,"procedure_site",4048227,"Structure of ocular blood vessel"
4099989,"method",4117981,"Repair - action"
4099989,"procedure_site",4263721,"Structure of alveolus dentalis"
4100187,"method",4043866,"Inspection - action"
4100187,"method",4044524,"Removal - action"
4100718,"method",4044525,"Excision - action"
4100718,"method",4044182,"Incision - action"
4100718,"method",4043866,"Inspection - action"
4100718,"procedure_site",4111459,"Entire lung"
4100718,"procedure_site",4199473,"Thoracic structure"
4100913,"method",4132800,"Surgical decompression - action"
4100913,"procedure_site",4214863,"Structure of radial nerve"
4101113,"method",4044190,"Injection - action"
4101626,"method",4044182,"Incision - action"
4101626,"procedure_site",4230029,"Bone structure of cranium"
4101913,"method",4044176,"Evaluation - action"
4101913,"procedure_site",4051453,"Structure of capillary blood vessel"
4102081,"method",4044176,"Evaluation - action"
4102081,"procedure_site",4063669,"Structure of central nervous system"
4102235,"method",4044176,"Evaluation - action"
4102235,"procedure_site",4047487,"Urinary system structure"
4102383,"method",4117981,"Repair - action"
4102383,"method",1242666,"Surgical occlusion - action"
4102383,"procedure_site",4242893,"Blood vessel structure"
4102528,"method",4044525,"Excision - action"
4102528,"procedure_site",4001039,"Vaginal part"
4103380,"method",4044525,"Excision - action"
4103380,"method",4043866,"Inspection - action"
4103380,"procedure_site",4033554,"Structure of large intestine"
4103530,"method",4044539,"Closure - action"
4103530,"procedure_site",4023060,"Skin structure of extremity"
4103962,"method",4044190,"Injection - action"
4104016,"method",4044525,"Excision - action"
4104016,"procedure_site",4184153,"Adenoidal structure"
4104016,"procedure_site",4327174,"Palatine tonsillar structure"
4105082,"method",4044524,"Removal - action"
4105083,"method",4043866,"Inspection - action"
4105083,"procedure_site",4164276,"Nasal structure"
4105167,"method",4043842,"Biopsy - action"
4105167,"method",4043866,"Inspection - action"
4105167,"procedure_site",4090008,"Anorectal structure"
4105589,"method",4043842,"Biopsy - action"
4105589,"procedure_site",4035784,"Structure of serous membrane of peritoneum"
4105908,"method",4044539,"Closure - action"
4106090,"method",4044525,"Excision - action"
4106090,"procedure_site",4001212,"Ovarian part"
4106463,"method",4045069,"Fixation - action"
4106463,"procedure_site",4154333,"Bone structure"
4107080,"method",4044525,"Excision - action"
4107080,"procedure_site",4034043,"Structure of left fallopian tube"
4107080,"procedure_site",4185266,"Structure of left ovary"
4107080,"procedure_site",4067406,"Structure of right fallopian tube"
4107080,"procedure_site",4049643,"Structure of right ovary"
4107081,"method",4044525,"Excision - action"
4107081,"procedure_site",4168155,"Lip structure"
4107087,"method",4117981,"Repair - action"
4107087,"method",40293775,"Surgical implantation - action"
4107087,"procedure_site",4080222,"Entire elbow joint"
4107097,"method",4081507,"Reattachment - action"
4107097,"procedure_site",4310976,"Hand structure"
4107428,"method",4117981,"Repair - action"
4107428,"method",40293775,"Surgical implantation - action"
4107428,"procedure_site",4079208,"Entire ankle joint"
4107444,"method",4045069,"Fixation - action"
4107444,"procedure_site",4154333,"Bone structure"
4107572,"method",4106054,"Exenteration - action"
4107572,"procedure_site",4044034,"Pelvic region"
4107731,"method",4044190,"Injection - action"
4108316,"method",4044517,"Drainage - action"
4108316,"method",4044182,"Incision - action"
4108844,"method",4045086,"Application - action"
4108845,"method",4045086,"Application - action"
4108866,"method",4044552,"Fitting - action"
4109007,"method",4044539,"Closure - action"
4109007,"procedure_site",4146765,"Structure of small intestine"
4109727,"method",4043866,"Inspection - action"
4109727,"procedure_site",4146820,"Biliary tract structure"
4110247,"method",4043842,"Biopsy - action"
4110247,"procedure_site",4249459,"Palatal structure"
4111233,"method",4044525,"Excision - action"
4111233,"procedure_site",4150673,"Pleural structure"
4111523,"method",4201409,"Examination - action"
4111523,"procedure_site",4232009,"Male genital structure"
4111540,"method",4201409,"Examination - action"
4111540,"procedure_site",4241958,"Structure of lymph node"
4112122,"method",4043863,"Adjustment - action"
4112234,"method",4043866,"Inspection - action"
4112234,"procedure_site",4049768,"Pancreatic structure"
4113529,"method",4044524,"Removal - action"
4114634,"method",4117981,"Repair - action"
4114634,"procedure_site",4136870,"Vaginal wall"
4114775,"method",4083508,"Exploration - action"
4114775,"procedure_site",4219601,"Skin structure"
4114776,"method",4044525,"Excision - action"
4114776,"procedure_site",4157468,"Entire nail plate"
4115153,"method",4236212,"Termination - action"
4115223,"method",4044525,"Excision - action"
4115223,"procedure_site",4055927,"Entire fallopian tube"
4115317,"method",4044523,"Puncture - action"
4115317,"procedure_site",4261981,"Brain ventricle structure"
4115487,"method",4044200,"Coagulation - action"
4115487,"method",4044203,"Electrocoagulation - action"
4115487,"method",4043866,"Inspection - action"
4115487,"procedure_site",4156081,"Respiratory tract structure"
4116186,"method",4106470,"Insertion - action"
4116917,"method",4045063,"Surgical augmentation - action"
4116917,"procedure_site",4298444,"Breast structure"
4117037,"method",4044525,"Excision - action"
4117037,"procedure_site",4030885,"Structure of left vas deferens"
4117037,"procedure_site",4167359,"Structure of right vas deferens"
4117066,"method",4045073,"Reconstruction - action"
4117066,"procedure_site",4029306,"Urethral structure"
4117221,"method",4044525,"Excision - action"
4117221,"procedure_site",4140400,"Entire vulva"
4117629,"method",4117981,"Repair - action"
4117629,"procedure_site",4215092,"Structure of zygomatic process of temporal bone"
4117979,"method",4236214,"Therapy - action"
4118091,"method",4312272,"Surgical insertion - action"
4118094,"method",4081507,"Reattachment - action"
4118094,"procedure_site",4192373,"Finger structure"
4118634,"method",4043859,"Grafting - action"
4118634,"procedure_site",4132865,"Skin and/or subcutaneous tissue structure"
4118717,"method",4044182,"Incision - action"
4118717,"procedure_site",4029306,"Urethral structure"
4118895,"method",4045049,"Surgical action"
4118958,"method",4044525,"Excision - action"
4118958,"procedure_site",4000517,"Structure of lobe of thyroid gland"
4119274,"method",4045063,"Surgical augmentation - action"
4119274,"procedure_site",4298444,"Breast structure"
4119392,"method",4044536,"Irrigation - action"
4119392,"method",4044523,"Puncture - action"
4119392,"procedure_site",4051578,"Nasal sinus structure"
4119815,"method",4043842,"Biopsy - action"
4119815,"procedure_site",4047651,"Mouth region structure"
4119836,"method",4044525,"Excision - action"
4119836,"procedure_site",4237609,"Skin structure of head and/or neck"
4119924,"method",4044525,"Excision - action"
4119924,"procedure_site",4110208,"Entire prostate"
4119924,"procedure_site",4118098,"Entire urinary bladder"
4119985,"method",4044524,"Removal - action"
4119988,"method",4044524,"Removal - action"
4120120,"method",4231018,"Filtration - action"
4120120,"method",4044535,"Perfusion - action"
4120148,"method",4044550,"Dilation - action"
4120148,"procedure_site",4202233,"Anal structure"
4120443,"method",4117495,"Sampling - action"
4120443,"procedure_site",4029619,"Bone marrow structure"
4120445,"method",4044207,"Transplantation - action"
4120666,"method",4043842,"Biopsy - action"
4120666,"procedure_site",4105319,"Conjunctival structure"
4120786,"method",4117981,"Repair - action"
4120786,"procedure_site",4022155,"Upper lip structure"
4120817,"method",4117495,"Sampling - action"
4120817,"procedure_site",4069427,"Chorionic villi structure"
4120961,"method",4044525,"Excision - action"
4120961,"procedure_site",4239187,"Axillary lymph node structure"
4120976,"method",4044525,"Excision - action"
4120976,"procedure_site",4100253,"Middle ear structure"
4120998,"method",4045049,"Surgical action"
4121041,"method",4107450,"Localization - action"
4121041,"method",1073731,"Mammographic imaging - action"
4121041,"procedure_site",4298444,"Breast structure"
4121234,"method",4044524,"Removal - action"
4121247,"method",4083508,"Exploration - action"
4121247,"procedure_site",4288283,"Stomach structure"
4121414,"method",4142401,"Closed reduction - action"
4121414,"procedure_site",4029142,"Zygomatic bone structure"
4121436,"method",4045073,"Reconstruction - action"
4121436,"procedure_site",4154333,"Bone structure"
4121859,"method",4045069,"Fixation - action"
4121859,"procedure_site",4154333,"Bone structure"
4121863,"method",4044525,"Excision - action"
4121863,"method",4044182,"Incision - action"
4121863,"method",4043866,"Inspection - action"
4121863,"procedure_site",4310972,"Glenohumeral joint structure"
4121863,"procedure_site",4151929,"Joint structure of shoulder region"
4121863,"procedure_site",36695936,"Part of synovial membrane of glenohumeral joint"
4122103,"method",4044525,"Excision - action"
4122103,"procedure_site",4246169,"Cheek structure"
4122234,"method",4312272,"Surgical insertion - action"
4122330,"method",4044190,"Injection - action"
4122596,"method",4044539,"Closure - action"
4122596,"procedure_site",4246169,"Cheek structure"
4122596,"procedure_site",4047651,"Mouth region structure"
4122777,"method",4044525,"Excision - action"
4122777,"procedure_site",4215878,"Cervical lymph node structure"
4122781,"method",4044525,"Excision - action"
4122781,"procedure_site",4215878,"Cervical lymph node structure"
4123251,"method",4044525,"Excision - action"
4123251,"procedure_site",4225908,"Tooth root structure"
4123420,"method",4045049,"Surgical action"
4123434,"method",4045056,"Aspiration - action"
4123569,"method",4106470,"Insertion - action"
4123569,"method",4044193,"Intubation - action"
4123634,"method",4230985,"Flap reconstruction - action"
4123634,"procedure_site",4298444,"Breast structure"
4123735,"method",4043866,"Inspection - action"
4123735,"procedure_site",4146765,"Structure of small intestine"
4123747,"method",4044524,"Removal - action"
4123868,"method",4045073,"Reconstruction - action"
4123868,"procedure_site",4249459,"Palatal structure"
4123886,"method",4044524,"Removal - action"
4123999,"method",4043842,"Biopsy - action"
4123999,"procedure_site",4009105,"Liver structure"
4124166,"method",4044525,"Excision - action"
4124166,"procedure_site",4232481,"Urinary bladder structure"
4124391,"method",4045049,"Surgical action"
4124526,"method",4043866,"Inspection - action"
4124526,"procedure_site",4140098,"Esophageal structure"
4124529,"method",4044539,"Closure - action"
4124529,"procedure_site",4146765,"Structure of small intestine"
4124557,"method",4044525,"Excision - action"
4124557,"method",4044182,"Incision - action"
4124557,"method",4043866,"Inspection - action"
4124557,"procedure_site",4169744,"Knee joint structure"
4124557,"procedure_site",4162266,"Knee meniscus part"
4125153,"method",4236072,"Attention - action"
4125163,"method",4106470,"Insertion - action"
4125170,"method",4044524,"Removal - action"
4125325,"method",4117491,"Anastomosis - action"
4125325,"procedure_site",4065077,"Jejunal structure"
4125325,"procedure_site",4289618,"Pancreatic duct structure"
4125482,"method",4044525,"Excision - action"
4125482,"procedure_site",4302605,"Splenic structure"
4125943,"method",4045049,"Surgical action"
4126114,"method",4117981,"Repair - action"
4126114,"procedure_site",4226999,"Pelvic floor structure"
4126179,"method",4044182,"Incision - action"
4126179,"procedure_site",4165521,"Structure of intercostal space"
4126771,"method",4045049,"Surgical action"
4127079,"method",4044525,"Excision - action"
4127079,"procedure_site",4166066,"Vulval structure"
4127086,"method",4117981,"Repair - action"
4127086,"procedure_site",4304791,"Perineal structure"
4127086,"procedure_site",4136870,"Vaginal wall"
4127137,"method",37152692,"Local flap reconstruction by transposition - action"
4127237,"method",4045056,"Aspiration - action"
4127240,"method",4043866,"Inspection - action"
4127240,"procedure_site",4149192,"Uterine structure"
4127245,"method",4044191,"Infusion - action"
4127478,"method",4044182,"Incision - action"
4127478,"procedure_site",4165521,"Structure of intercostal space"
4127484,"method",4044525,"Excision - action"
4127484,"procedure_site",4011851,"Bone structure of rib"
4127779,"method",4044539,"Closure - action"
4127779,"procedure_site",4133854,"Central nervous system space"
4127886,"method",4044525,"Excision - action"
4127886,"procedure_site",4149192,"Uterine structure"
4127887,"method",4044525,"Excision - action"
4127887,"method",4044182,"Incision - action"
4127887,"method",4043866,"Inspection - action"
4127887,"procedure_site",37303867,"Abdomen"
4127887,"procedure_site",4244412,"Anterior abdominal wall structure"
4127887,"procedure_site",4149192,"Uterine structure"
4128030,"method",4232677,"Delivery - action"
4128031,"method",4232677,"Delivery - action"
4128040,"method",4117981,"Repair - action"
4128040,"procedure_site",4304791,"Perineal structure"
4128302,"method",4043866,"Inspection - action"
4128302,"procedure_site",37219278,"Structure of mediastinal cavity"
4128362,"method",4044190,"Injection - action"
4128560,"method",4043866,"Inspection - action"
4128560,"procedure_site",4146765,"Structure of small intestine"
4129188,"method",4044525,"Excision - action"
4129188,"procedure_site",4298444,"Breast structure"
4129198,"method",4044525,"Excision - action"
4129198,"procedure_site",4159118,"Entire lactiferous duct"
4129201,"method",4117981,"Repair - action"
4129201,"procedure_site",4298444,"Breast structure"
4129658,"method",4106470,"Insertion - action"
4129747,"method",4045049,"Surgical action"
4129854,"method",4107452,"Transposition - action"
4129854,"procedure_site",4106882,"Areola structure"
4130185,"method",4044525,"Excision - action"
4130185,"method",4044182,"Incision - action"
4130185,"method",4043866,"Inspection - action"
4130185,"procedure_site",37303867,"Abdomen"
4130185,"procedure_site",4244412,"Anterior abdominal wall structure"
4130185,"procedure_site",4056084,"Entire uterus"
4130188,"method",4044525,"Excision - action"
4130188,"procedure_site",4149192,"Uterine structure"
4131534,"method",4230986,"Imaging - action"
4131534,"procedure_site",4046957,"Gastrointestinal tract structure"
4131813,"method",4117981,"Repair - action"
4131813,"procedure_site",4021236,"Female perineal structure"
4132403,"method",4044539,"Closure - action"
4132403,"procedure_site",4196657,"Eyelid structure"
4132856,"method",4236076,"Apheresis - action"
4134565,"method",4044176,"Evaluation - action"
4134565,"procedure_site",4235458,"Structure of auditory system"
4134709,"method",4043866,"Inspection - action"
4134709,"procedure_site",4154158,"Bile duct structure"
4134857,"method",4117981,"Repair - action"
4134857,"method",40293775,"Surgical implantation - action"
4134857,"procedure_site",4082516,"Hip joint structure"
4135206,"method",4086536,"Replacement - action"
4135441,"method",4044539,"Closure - action"
4135441,"procedure_site",4215634,"Colon structure"
4135477,"method",4117981,"Repair - action"
4135477,"procedure_site",4325271,"Cervix uteri structure"
4135670,"method",4044909,"Management - action"
4137375,"method",40293775,"Surgical implantation - action"
4137375,"method",4044186,"Surgical removal - action"
4137375,"procedure_site",4052689,"Structure of lumbar intervertebral disc"
4137462,"method",4044525,"Excision - action"
4137462,"procedure_site",4051774,"Adrenal structure"
4137588,"method",4045072,"Construction - action"
4137588,"method",4121857,"Fenestration - action"
