"concept_id","chapter_type","chapter_id","chapter_name","chapter_level","parent_chapter_id"
793844,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
901845,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
902722,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
903963,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
905078,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
907879,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
914053,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
915981,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
920293,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
922570,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
923081,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
929549,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
939506,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
940864,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
948582,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
951511,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
956653,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
966956,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
967823,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
970011,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
977968,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
978236,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
985708,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
990069,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
