"concept_id","year","sex","age_group","patient_count","record_count","denominator","prevalence"
1304850,2020,"F","60-69",76,260,15006,0.00506464081034253
1304850,2020,"F","70-79",63,188,10987,0.00573404933102758
1304850,2020,"F","80+",13,41,8558,0.00151904650619304
1304850,2020,"M","30-39",8,45,15128,0.000528820729772607
1304850,2020,"M","40-49",13,58,12785,0.00101681658193195
1304850,2020,"M","50-59",33,120,10608,0.00311085972850679
1304850,2020,"M","60-69",77,282,9937,0.00774881755056858
1304850,2020,"M","70-79",40,109,6604,0.00605693519079346
1304850,2020,"M","80+",13,36,3549,0.00366300366300366
1304850,2021,"F","30-39",18,90,14570,0.00123541523678792
1304850,2021,"F","40-49",22,102,13256,0.00165962582981291
1304850,2021,"F","50-59",45,177,13532,0.00332545078332841
1304850,2021,"F","60-69",58,210,14915,0.0038887026483406
1304850,2021,"F","70-79",57,180,11141,0.00511623732160488
1304850,2021,"F","80+",21,87,9026,0.00232661200974961
1304850,2021,"M","30-39",5,38,15149,0.00033005478909499
1304850,2021,"M","40-49",12,33,12869,0.000932473385655451
1304850,2021,"M","50-59",28,94,10678,0.00262221389773366
1304850,2021,"M","60-69",78,266,9922,0.00786131828260431
1304850,2021,"M","70-79",57,215,6594,0.0086442220200182
1304850,2021,"M","80+",12,70,3763,0.00318894499069891
1304850,2022,"F","30-39",11,61,14451,0.000761192997024427
1304850,2022,"F","40-49",27,90,13235,0.00204004533434076
1304850,2022,"F","50-59",44,212,13434,0.003275271698675
1304850,2022,"F","60-69",71,296,14797,0.00479826991957829
1304850,2022,"F","70-79",73,229,11418,0.00639341390786478
1304850,2022,"F","80+",10,44,8954,0.00111681929863748
1304850,2022,"M","30-39",9,32,15040,0.000598404255319149
1304850,2022,"M","40-49",16,64,13017,0.00122916186525313
1304850,2022,"M","50-59",35,136,10659,0.00328361009475561
1304850,2022,"M","60-69",74,215,9882,0.00748836267961951
1304850,2022,"M","70-79",65,200,6647,0.00977884760042124
1304850,2022,"M","80+",15,44,3737,0.00401391490500401
1304850,2023,"F","20-29",7,51,8678,0.000806637474072367
1304850,2023,"F","30-39",15,57,14062,0.00106670459394112
1304850,2023,"F","40-49",30,142,13319,0.00225242135295443
1304850,2023,"F","50-59",56,240,13362,0.00419098937284838
1304850,2023,"F","60-69",73,294,14637,0.00498736079797773
1304850,2023,"F","70-79",73,269,11861,0.0061546243992918
1304850,2023,"F","80+",20,78,8824,0.00226654578422484
1304850,2023,"M","30-39",10,46,14782,0.000676498444053579
1304850,2023,"M","40-49",12,39,13226,0.000907303795554211
1304850,2023,"M","50-59",31,103,10707,0.00289530213878771
1304850,2023,"M","60-69",61,214,9790,0.00623084780388151
1304850,2023,"M","70-79",50,176,6788,0.00736593989393047
1304850,2023,"M","80+",18,61,3657,0.00492206726825267
1304850,2024,"F","30-39",12,57,13588,0.000883132175448925
1304850,2024,"F","40-49",43,210,13482,0.00318943776887702
1304850,2024,"F","50-59",50,219,13247,0.00377443949573488
1304850,2024,"F","60-69",77,353,14433,0.00533499618928844
1304850,2024,"F","70-79",76,316,12344,0.00615683732987686
1304850,2024,"F","80+",17,64,8774,0.00193754273991338
1304850,2024,"M","30-39",7,30,14424,0.000485302273987798
1304850,2024,"M","40-49",19,71,13410,0.00141685309470544
1304850,2024,"M","50-59",28,106,10822,0.00258732212160414
1304850,2024,"M","60-69",57,238,9690,0.00588235294117647
1304850,2024,"M","70-79",49,163,6955,0.00704529115744069
1304850,2024,"M","80+",22,74,3610,0.00609418282548476
1304919,2020,"M","60-69",5,17,9937,0.000503169970816142
1307046,2013,"F","70-79",6,6,10478,0.00057262836419164
1314273,2023,"F","70-79",7,19,11861,0.000590169462945789
1314273,2024,"F","60-69",8,20,14433,0.00055428531836763
1314273,2024,"F","70-79",5,17,12344,0.000405055087491899
1314273,2024,"M","40-49",6,17,13410,0.000447427293064877
1344143,2012,"F","50-59",7,8,15628,0.000447914000511902
1344143,2012,"F","60-69",11,13,12910,0.000852052672347018
1344143,2012,"F","70-79",10,10,10408,0.000960799385088393
1344143,2012,"F","80+",6,7,4996,0.00120096076861489
1344143,2012,"M","40-49",6,8,11303,0.000530832522339202
1344143,2012,"M","50-59",14,17,11368,0.00123152709359606
1344143,2012,"M","60-69",20,30,8889,0.00224997187535156
1344143,2012,"M","70-79",11,12,6032,0.0018236074270557
1344143,2012,"M","80+",7,8,1982,0.00353178607467205
1344143,2013,"F","40-49",5,10,13649,0.000366327203458129
1344143,2013,"F","50-59",5,5,15472,0.000323164426059979
1344143,2013,"F","60-69",16,24,13491,0.00118597583574235
1344143,2013,"F","70-79",21,26,10478,0.00200419927467074
1344143,2013,"F","80+",17,18,5460,0.00311355311355311
1344143,2013,"M","50-59",11,18,11321,0.000971645614345022
1344143,2013,"M","60-69",20,38,9274,0.00215656674574078
1344143,2013,"M","70-79",28,37,6100,0.00459016393442623
