"concept_id","concept_name","concept_code","vocabulary_id","concept_class_id","n_patients_total","n_records_total"
137626,"Seborrheic dermatitis of scalp","156329007","SNOMED","Disorder",8748,35654
72245,"Chlamydial infection of lower genitourinary tract","186729003","SNOMED","Disorder",8730,22227
257012,"Chronic sinusitis","40055000","SNOMED","Disorder",8727,31611
4064296,"Prem rupture of membranes onset of labor within 24 hours","199660008","SNOMED","Disorder",8697,15626
40481919,"Coronary atherosclerosis","443502000","SNOMED","Disorder",8685,77199
377884,"Eustachian tube salpingitis","270491006","SNOMED","Disorder",8679,18153
81454,"Injury of finger","52011008","SNOMED","Disorder",8645,19333
43531027,"Mononeuropathy of upper limb","609591000","SNOMED","Disorder",8622,23793
4025198,"Hemorrhagic complication of pregnancy","106004004","SNOMED","Disorder",8578,21157
4193062,"Early stage of pregnancy","314204000","SNOMED","Clinical Finding",8578,21157
4181064,"Inflammatory disorder of extremity","363175000","SNOMED","Disorder",8569,27691
4243161,"Open wound of head","38354005","SNOMED","Disorder",8546,16721
432545,"Bacterial infectious disease","87628006","SNOMED","Disorder",8509,26720
4051332,"Acute mycoplasmal bronchitis","233599001","SNOMED","Disorder",8508,21056
372328,"Otitis media","65363002","SNOMED","Disorder",8499,20811
379801,"Trigeminal neuralgia","31681005","SNOMED","Disorder",8478,46553
4171394,"Abnormal menstrual cycle","42131003","SNOMED","Clinical Finding",8469,19576
134898,"Non-toxic uninodular goiter","190237002","SNOMED","Disorder",8468,50675
4077081,"Superficial mycosis","276206000","SNOMED","Disorder",8457,27995
141825,"Simple goiter","267369002","SNOMED","Disorder",8443,23437
4336254,"Dystrophia unguium","87065009","SNOMED","Disorder",8364,22413
73001,"Myositis","26889001","SNOMED","Disorder",8306,23217
75010,"Fibroadenosis of breast","23260002","SNOMED","Disorder",8282,21942
443785,"Calculus of gallbladder with cholecystitis","25924004","SNOMED","Disorder",8264,30464
4224968,"Tinea corporis","84849002","SNOMED","Disorder",8263,26866
80187,"Medial epicondylitis","53286005","SNOMED","Disorder",8241,28334
436677,"Adjustment disorder","17226007","SNOMED","Disorder",8224,55542
321319,"Cardiomyopathy","85898001","SNOMED","Disorder",8208,37497
134668,"Chronic maxillary sinusitis","35923002","SNOMED","Disorder",8193,35300
193871,"Genuine stress incontinence","22220005","SNOMED","Clinical Finding",8143,38854
134438,"Contact dermatitis","40275004","SNOMED","Disorder",8130,26151
4063381,"Chronic disease of respiratory system","17097001","SNOMED","Disorder",8110,26486
4166909,"Superficial injury of lower limb","274197007","SNOMED","Disorder",8041,13419
78605,"Contusion of elbow","91613004","SNOMED","Disorder",8017,14234
36714388,"Influenza caused by seasonal influenza virus","719590007","SNOMED","Disorder",7976,19414
438531,"Chondromalacia","63198006","SNOMED","Disorder",7974,26921
4191479,"Allergic asthma","389145006","SNOMED","Disorder",7936,107079
193530,"Follicular cyst of ovary","2615004","SNOMED","Disorder",7912,18635
4031763,"Melanocytic nevus of lower limb","109293009","SNOMED","Disorder",7886,22365
