"concept_id","sex","age_group","patient_count_d1","patient_count_d2","denominator_d1","denominator_d2","prevalence_d1","prevalence_d2","log2_pr","se","ci_low","ci_high","ci_width","fold_diff","fold_ci_low","fold_ci_high","fold_ci_width","fold_symmetric","z","p_value","sig","meta_model_type","n_strata","tau2","I2","Q","pval_Q","lower_predict","upper_predict"
1307046,"F","70-79",6,5,10478,7331,0.00057262836419164,0.00068203519301596,0.252247050632709,0.873318997371887,-1.45942673123082,1.96392083249624,3.42334756372706,1.1910607920702,0.363637595526458,3.90120776250619,3.53757016697973,1.1910607920702,0.288837242052223,0.77270593110995,FALSE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
1314273,"F","60-69",8,8,14433,10709,0.00055428531836763,0.00074703520403399,0.430547436874236,0.721112806175423,-0.982807692020205,1.84390256576868,2.82671025778888,1.34774488747782,0.505994043877804,3.58979775295787,3.08380370908006,1.34774488747782,0.597059757068713,0.550467484697993,FALSE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
1314273,"F","70-79",7,6,11861,8057,0.000590169462945789,0.000744694054859129,0.335518566543039,0.802371139466492,-1.23709996904565,1.90813710213173,3.14523707117738,1.2618308835263,0.424224553931236,3.75324144693157,3.32901689300034,1.2618308835263,0.418158817085731,0.675831003908325,FALSE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
1344143,"F","30-39",20,27,42101,36539,0.000475048098619985,0.000738936478830838,0.636588358346126,0.425603141423508,-0.197578470551057,1.47075518724331,1.66833365779437,1.55464842335864,0.872012988773349,2.7716694032865,1.89965641451315,1.55464842335864,1.49573228293602,0.134723434070025,FALSE,"Random-Effects",3,0,0,0.0147388336319343,0.992657670755425,-1.19463415988968,2.46781087658193
1344143,"F","40-49",61,108,134328,106347,0.000454112322077303,0.00101554345679709,1.13734269361416,0.235053625878456,0.676646052456833,1.59803933477148,0.921393282314651,2.19975475996845,1.59841945997563,3.02731612394009,1.42889666396446,2.19975475996845,4.83865198574843,1.30722711933679e-06,TRUE,"Random-Effects",10,0,0,5.67802470740711,0.771660106674147,0.605614450191519,1.6690709370368
1344143,"F","50-59",140,247,185478,141825,0.00075480649996226,0.00174158293671779,1.16311168553369,0.176225696401864,0.81771566743555,1.50850770363184,0.690792036196286,2.23939913259107,1.76261289822384,2.84515589333489,1.08254299511105,2.23939913259107,6.6001253465405,4.10810294556424e-11,TRUE,"Random-Effects",13,0.0802996525377458,0.184812365414697,14.7205373228024,0.257076400644871,0.436043611712703,1.89017975935468
1344143,"F","60-69",252,458,188337,130868,0.00133802704726103,0.00349970963107864,1.34821365748231,0.145381935833967,1.06327029924502,1.63315701571959,0.569886716474576,2.54596689035362,2.08966300237897,3.10191040344665,1.01224740106768,2.54596689035362,9.27359819325855,1.79969905272711e-20,TRUE,"Random-Effects",13,0.0958061636791056,0.30141289113441,17.1775285396926,0.143040433413505,0.603129525794631,2.09329778916998
1344143,"F","70-79",367,665,142025,98798,0.0025840521035029,0.00673090548391668,1.36883816018962,0.0995833224571411,1.17365843471279,1.56401788566646,0.390359450953671,2.58262496856291,2.25583013258638,2.95676151847358,0.700931385887199,2.58262496856291,13.7456566663434,5.40801343753124e-43,TRUE,"Random-Effects",13,0.0126154617117963,0.0905214678910191,13.1943741125734,0.35507253162,1.04178173563632,1.69589458474293
1344143,"F","80+",338,826,96807,69007,0.00349148305391139,0.0119698001652006,1.74505258913123,0.114948829395174,1.51975702345165,1.97034815481081,0.45059113135916,3.35207072615385,2.86742752749229,3.91862672915202,1.05119920165973,3.35207072615385,15.1811253608511,4.71620303763096e-52,TRUE,"Random-Effects",13,0.0524506495916591,0.315744409348397,17.5373064742849,0.13047869190588,1.18673256476881,2.30337261349365
1344143,"M","20-29",5,5,12885,11733,0.000388048117966628,0.000426148470126992,0.135120595292879,0.912254714264423,-1.65286578939227,1.92310697997803,3.57597276937029,1.09818460751726,0.318007833848641,3.79238906662233,3.47438123277369,1.09818460751726,0.148117179533384,0.88225029168234,FALSE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
1344143,"M","30-39",56,77,116287,103719,0.000481567157119884,0.000742390497401633,0.612372067635023,0.25610649062593,0.110412569801256,1.11433156546879,1.00391899566753,1.52877073628241,1.07953690925779,2.16494678789659,1.0854098786388,1.52877073628241,2.39108374855465,0.0167987204921129,TRUE,"Random-Effects",8,0,0,2.9730309221129,0.88748582813052,0.00677644891062956,1.21796768635942
1344143,"M","40-49",144,196,148801,132944,0.000967735431885538,0.0014743049705139,0.602445750138526,0.160803316181744,0.287277041827702,0.91761445844935,0.630337416621649,1.51828828672938,1.22033482960018,1.88898920665477,0.668654377054585,1.51828828672938,3.7464759088527,0.000179336217538975,TRUE,"Random-Effects",12,0,0,10.5051943417116,0.485596687679935,0.248520037528984,0.956371462748068
1344143,"M","50-59",256,452,141939,127700,0.00180359168375147,0.00353954581049334,0.93878917088667,0.122907446144097,0.697895003012443,1.1796833387609,0.481788335748454,1.91691872643771,1.62213625043244,2.26527050535242,0.643134254919981,1.91691872643771,7.63817978762677,2.203140826139e-14,TRUE,"Random-Effects",13,0.0256175536848829,0.128317020903501,13.7664727748132,0.315868901443326,0.499101751117128,1.37847659065621
