"concept_id","year","sex","age_group","patient_count_d1","denominator_d1","prevalence_d1","patient_count_d2","denominator_d2","prevalence_d2","log2_pr","se","ci_low","ci_high","ci_width","fold_diff","fold_ci_low","fold_ci_high","fold_ci_width","fold_symmetric","z","p_value","sig"
1304850,2014,"M","40-49",7,11505,0.000608431116905693,6,10419,0.000575871004894904,-0.0793482543282424,0.802404249365966,-1.65203168412743,1.49333517547095,3.14536685959838,0.946485130187982,0.318191745690352,2.81539076296071,2.49719901727036,1.05654063450674,-0.0988881282607125,0.92122709497823,FALSE
1304850,2014,"M","50-59",17,11275,0.00150776053215078,9,9897,0.0009093664746893,-0.729473590064012,0.594391946623077,-1.8944603981459,0.435513218017874,2.32997361616377,0.603123941301284,0.268974181468593,1.35239184142018,1.08341765995158,1.65803399852181,-1.22726021812438,0.219724802640205,FALSE
1304850,2014,"M","60-69",25,9556,0.00261615738802846,14,7580,0.00184696569920844,-0.502292262319243,0.481073359976328,-1.44517872179452,0.440594197156033,1.88577291895055,0.705984168865435,0.367246660798616,1.35716318183743,0.989916521038811,1.41646235723255,-1.0441074150187,0.29643569561278,FALSE
1304850,2014,"M","70-79",15,6158,0.0024358557973368,17,4502,0.0037760995113283,0.632468056232481,0.510285298887267,-0.367672751426818,1.63260886389178,2.0002816153186,1.55021471938398,0.775031712570457,3.10073205678829,2.32570034421783,1.55021471938398,1.23944008892995,0.215182562909352,FALSE
1304850,2015,"F","40-49",16,13483,0.00118667952236149,16,10736,0.0014903129657228,0.328684958710453,0.509728245789125,-0.670364044939013,1.32773396235992,1.99809800729893,1.25586810730253,0.628348111951049,2.51008107280271,1.88173296085167,1.25586810730253,0.644823906514354,0.519041307698573,FALSE
1304850,2015,"F","50-59",34,14939,0.0022759220831381,25,11143,0.00224356097998744,-0.0206607704025121,0.379664828932061,-0.764790161305913,0.723468620500889,1.4882587818068,0.985781102353891,0.588538964846554,1.65114706043535,1.0626080955888,1.01442399089631,-0.0544184470829907,0.956601781983871,FALSE
1304850,2015,"F","60-69",50,14576,0.00343029637760703,32,9740,0.00328542094455852,-0.0622550029423811,0.326057775728714,-0.701316500249898,0.576806494365136,1.27812299461503,0.957765913757698,0.615010735747252,1.49154395563772,0.876533219890465,1.04409645993414,-0.190932428472978,0.848578533268185,FALSE
1304850,2015,"F","70-79",30,10410,0.00288184438040346,19,7343,0.00258749829769849,-0.155434518613025,0.42242314459263,-0.983368668250736,0.672499631024686,1.65586829927542,0.897861909301375,0.505797331860085,1.59383206947662,1.08803473761653,1.11375701501593,-0.367959285855231,0.712903592785873,FALSE
1304850,2015,"M","40-49",7,11699,0.000598341738610138,5,10553,0.000473798919738463,-0.336694795550018,0.844533647638403,-1.99195032865353,1.31856073755349,3.31051106620702,0.791853366002896,0.251398800499133,2.49417161897827,2.24277281847914,1.26286007351056,-0.398675406825446,0.690132391226993,FALSE
1304850,2015,"M","50-59",19,11177,0.00169991947749843,6,9891,0.000606612071580224,-1.48662029680361,0.675310237215769,-2.81020404013772,-0.163036553469504,2.64716748666822,0.356847532844852,0.142575298655003,0.893143222554903,0.750567923899899,2.80231725865616,-2.20138865794895,0.0277085212527433,TRUE
